Date,Open,High,Low,Close,Volume,Adj Close
9/21/1995,36.499961,37.500121,36.375082,37.000039,86833600,1.237402
9/20/1995,37.250082,37.374961,36.499961,36.625121,80452400,1.224864
9/19/1995,36.75,37.124918,36.125039,36.75,122505600,1.22904
9/18/1995,36.375082,36.812441,35.875,36.687559,155372000,1.226952
9/15/1995,37.374961,39.875082,35.500082,35.875,302990800,1.199777
9/14/1995,41.375039,41.625082,39.749918,39.999961,137639600,1.33773
9/13/1995,42.875,43.375082,42,42.374918,80687600,1.417156
9/12/1995,44.500121,44.875039,42.624961,42.937441,81564000,1.435969
9/11/1995,44.875039,45.5,44.250082,44.250082,43122800,1.479868
9/8/1995,44.749879,44.875039,44.500121,44.749879,43694000,1.496582
9/7/1995,44.000039,45.312399,43.75,44.749879,65581600,1.496582
9/6/1995,43.874879,44.171679,43.499961,43.75,50190000,1.463143
9/5/1995,43.499961,43.499961,42.750121,43.499961,44993200,1.454781
9/1/1995,42.999879,43.499961,42.875,42.937441,24595200,1.435969
8/31/1995,43.375082,43.499961,42.999879,42.999879,21966000,1.438057
8/30/1995,43.249918,43.75,43.125039,43.375082,38368400,1.450605
8/29/1995,42.999879,43.249918,42.500082,43.125039,79265200,1.442242
8/28/1995,44.875039,44.999918,42.999879,42.999879,60760000,1.438057
8/25/1995,45.874918,45.874918,44.625,44.749879,33586000,1.496582
8/24/1995,45.624879,46.250121,45.5,45.750039,71982400,1.530031
8/23/1995,44.875039,45.874918,44.625,45.5,63450800,1.521669
8/22/1995,44.374961,45.125082,44.124918,44.749879,54261200,1.496582
8/21/1995,44.875039,45.375121,44.124918,44.124918,67944800,1.475682
8/18/1995,44.875039,45.125082,43.75,44.875039,60289600,1.500768
8/17/1995,44.625,45.5,44.124918,44.625,61723200,1.492406
8/16/1995,44.000039,44.500121,43.625121,44.500121,73158400,1.48823
8/15/1995,43.874879,44.124918,43.125039,44.06248,79466800,1.469576
8/14/1995,42.999879,43.75,42.875,43.375082,41851600,1.44665
8/11/1995,42.875,43.125039,41.875121,43.062601,51732800,1.436228
8/10/1995,43.125039,43.249918,42.624961,42.750121,41006000,1.425806
8/9/1995,42.624961,43.75,42.500082,43.125039,92254400,1.438311
8/8/1995,43.625121,43.75,42.374918,42.500082,58648800,1.417467
8/7/1995,44.124918,44.625,43.125039,43.375082,48440000,1.44665
8/4/1995,44.999918,45.125082,43.75,44.250082,48078800,1.475833
8/3/1995,44.124918,45.624879,43.874879,44.999918,53482800,1.500842
8/2/1995,43.874879,44.999918,43.75,44.374961,68782000,1.479998
8/1/1995,44.875039,44.875039,43.499961,43.499961,52729600,1.450815
7/31/1995,45.5,45.624879,44.749879,44.999918,39631200,1.500842
7/28/1995,46.749918,47.25,44.999918,45.5,65234400,1.517521
7/27/1995,45.5,47.500039,45.5,46.81264,81295200,1.5613
7/26/1995,46.250121,46.250121,45.375121,45.375121,42862400,1.513356
7/25/1995,46.000082,46.375,45.624879,45.750039,65881200,1.52586
7/24/1995,44.000039,45.5,43.75,45.375121,53656400,1.513356
7/21/1995,42.999879,44.875039,42.999879,43.75,189470400,1.459154
7/20/1995,46.000082,47.374879,44.999918,47.062399,82818400,1.56963
7/19/1995,46.999961,48.000121,44.999918,45.5,130258800,1.517521
7/18/1995,49,49.56252,47.750082,48.125,63658000,1.60507
7/17/1995,48.875121,49.750121,48.625082,49,56540400,1.634253
7/14/1995,47.374879,49,46.999961,48.749961,69482000,1.625914
7/13/1995,47.374879,48.749961,47.125121,47.624918,88082400,1.588391
7/12/1995,47.25,48.000121,46.124961,46.999961,70952000,1.567548
7/11/1995,47.750082,48.625082,47.062399,47.125121,53673200,1.571722
7/10/1995,48.625082,49.875,48.125,48.625082,74482800,1.621749
7/7/1995,46.875082,49.250039,46.749918,48.625082,96779200,1.621749
7/6/1995,46.499879,46.999961,45.750039,46.999961,46023600,1.567548
7/5/1995,46.875082,47.874961,46.499879,46.499879,44265200,1.550869
7/3/1995,46.499879,47.125121,46.250121,46.93752,9847600,1.565465
6/30/1995,47.25,47.874961,46.124961,46.437441,41372800,1.548786
6/29/1995,46.375,48.125,46.000082,47.25,58139200,1.575887
6/28/1995,46.000082,47.500039,45.375121,46.625039,66589600,1.555043
6/27/1995,47.374879,48.249879,46.375,46.375,54275200,1.546704
6/26/1995,48.249879,48.499918,47.624918,48.125,38194800,1.60507
6/23/1995,48.749961,49,47.750082,48.749961,57990800,1.625914
6/22/1995,49,49.624961,48.625082,49.124879,118479200,1.638418
6/21/1995,47.624918,50.125039,46.749918,49.374918,156503200,1.646757
6/20/1995,46.000082,47.750082,46.000082,47.374879,184632000,1.580052
6/19/1995,43.874879,45.249961,43.499961,44.374961,117384400,1.479998
6/16/1995,43.874879,44.000039,43.499961,43.874879,22302000,1.463319
6/15/1995,43.625121,43.75,43.375082,43.625121,23189600,1.454989
6/14/1995,43.874879,43.874879,43.375082,43.625121,29512000,1.454989
6/13/1995,44.500121,44.625,43.874879,44.000039,31486000,1.467494
6/12/1995,44.000039,44.500121,43.874879,44.171679,53029200,1.473218
6/9/1995,43.625121,43.75,43.125039,43.499961,46656400,1.450815
6/8/1995,43.375082,43.375082,42.124879,42.937441,34034000,1.432054
6/7/1995,44.124918,44.124918,43.125039,43.125039,31130400,1.438311
6/6/1995,43.625121,44.374961,43.499961,44.000039,78817200,1.467494
6/5/1995,42.374918,43.499961,42.124879,43.499961,63663600,1.450815
6/2/1995,41.875121,42.374918,41.499918,42.124879,26423600,1.404953
6/1/1995,41.875121,42.500082,41.749961,42.187601,46681600,1.407045
5/31/1995,42.124879,42.124879,41.000121,41.56264,39883200,1.386201
5/30/1995,42.624961,42.875,41.499918,42,49095200,1.400788
5/26/1995,42.999879,43.125039,42.250039,42.687399,28638400,1.423715
5/25/1995,43.249918,44.000039,42.999879,43.375082,45715600,1.442644
5/24/1995,43.75,44.250082,42.875,43.499961,66166800,1.446797
5/23/1995,44.124918,44.374961,43.499961,43.874879,69165600,1.459267
5/22/1995,42.500082,44.124918,42.250039,44.124918,92971200,1.467583
5/19/1995,42.875,43.75,42.624961,42.750121,80648400,1.421858
5/18/1995,44.124918,44.124918,43.249918,43.375082,92892800,1.442644
5/17/1995,43.75,44.374961,43.499961,44.000039,65786000,1.46343
5/16/1995,43.125039,44.374961,42.500082,43.75,83129200,1.455114
5/15/1995,43.125039,43.75,42.500082,43.625121,98338800,1.45096
5/12/1995,40.874961,43.687559,40.500039,43.625121,161988400,1.45096
5/11/1995,41.625082,41.625082,40.374879,41.000121,130905600,1.363653
5/10/1995,41.499918,41.875121,40.750082,41.43748,68768000,1.3782
5/9/1995,40.624918,41.375039,39.999961,41.249879,80732400,1.37196
5/8/1995,39.875082,41.000121,39.749918,40.500039,96742800,1.347021
5/5/1995,38.750039,39.124961,38.125082,38.874918,52001600,1.29297
5/4/1995,38.249961,39.875082,37.999918,38.5,75910800,1.2805
5/3/1995,38.249961,38.624879,37.999918,38.125082,42196000,1.26803
5/2/1995,38.249961,38.375121,37.500121,38.125082,30002000,1.26803
5/1/1995,38.249961,38.750039,37.999918,38.249961,44489200,1.272184
4/28/1995,37.999918,38.375121,37.500121,38.249961,48829200,1.272184
4/27/1995,38.5,38.5,37.749879,37.875039,34966400,1.259714
4/26/1995,37.625,38.750039,37.374961,38.249961,57610000,1.272184
4/25/1995,39.124961,39.375,37.250082,37.749879,68409600,1.255551
4/24/1995,39.000082,39.625039,38.5,39.000082,68059600,1.297133
4/21/1995,37.250082,39.499879,37.124918,39.124961,166656000,1.301286
4/20/1995,37.124918,38.5,36.625121,37.625,82376000,1.251398
4/19/1995,37.500121,37.500121,35.624961,36.375082,69857200,1.209826
4/18/1995,38.5,38.624879,37.500121,37.500121,57783600,1.247244
4/17/1995,38.125082,39.375,37.875039,38.375121,52203200,1.276346
4/13/1995,39.250121,39.250121,37.875039,38.249961,43590400,1.272184
4/12/1995,38.249961,39.625039,37.374961,39.000082,118678000,1.297133
4/11/1995,36.75,37.875039,36.625121,37.749879,53628400,1.255551
4/10/1995,36.874879,37.000039,36.125039,36.625121,29450400,1.218142
4/7/1995,37.000039,37.124918,36.249918,36.75,73931200,1.222295
4/6/1995,37.250082,37.999918,35.53116,36.75,180706400,1.222295
4/5/1995,34.125,34.749961,33.750082,34.749961,66214400,1.155775
4/4/1995,35.750121,35.875,33.624918,33.874961,107049600,1.126672
4/3/1995,35.500082,35.750121,35.124879,35.500082,38575600,1.180723
3/31/1995,35.124879,35.624961,34.749961,35.250039,45810800,1.172407
3/30/1995,34.625082,35.500082,34.499918,35.374918,68353600,1.176561
3/29/1995,34.000121,34.875121,33.874961,34.375039,124219200,1.143305
3/28/1995,36.249918,36.343719,34.125,34.375039,172449200,1.143305
3/27/1995,37.625,37.625,36.625121,37.18736,35700000,1.236842
3/24/1995,37.374961,37.875039,37.250082,37.749879,32029200,1.255551
3/23/1995,37.875039,37.999918,36.984361,37.124918,42523600,1.234765
3/22/1995,36.249918,39.499879,36.249918,38.06264,119786800,1.265953
3/21/1995,35.500082,36.75,35.250039,36.249918,76342000,1.205663
3/20/1995,35.124879,35.624961,35,35.250039,47471200,1.172407
3/17/1995,35.500082,35.500082,34.875121,35.124879,53911200,1.168244
3/16/1995,35.250039,35.999879,35,35.250039,79184000,1.172407
3/15/1995,35.500082,36.249918,34.875121,35,182742000,1.164091
3/14/1995,38.249961,38.249961,34.499918,35,181966400,1.164091
3/13/1995,39.625039,39.625039,37.999918,38.125082,81438000,1.26803
3/10/1995,39.625039,40.374879,39.375,39.499879,34353200,1.313756
3/9/1995,39.875082,40.374879,39.375,39.749918,49170800,1.322072
3/8/1995,38.750039,40.125121,37.749879,39.562601,91218400,1.315842
3/7/1995,39.875082,39.875082,38.249961,38.312399,37696400,1.27426
3/6/1995,39.749918,39.999961,39.499879,39.749918,33180000,1.322072
3/3/1995,39.749918,40.68736,39.499879,40.25,36442000,1.338704
3/2/1995,40.125121,40.750082,39.749918,39.999961,67186000,1.330388
3/1/1995,39.749918,40.125121,39.42176,39.999961,56112000,1.330388
2/28/1995,38.5,39.875082,37.999918,39.499879,55742400,1.313756
2/27/1995,38.249961,39.000082,38.1094,38.249961,67202800,1.272184
2/24/1995,40.125121,40.374879,38.5,39.000082,142203600,1.297133
2/23/1995,41.125,41.875121,39.999961,40.187559,78677200,1.336628
2/22/1995,40.624918,41.000121,40.125121,40.81252,73354400,1.357414
2/21/1995,42.624961,42.750121,40.874961,41.000121,75395600,1.363653
2/17/1995,42.875,42.999879,42.500082,42.500082,30447200,1.413542
2/16/1995,43.125039,43.249918,42.624961,43.18748,54695200,1.436404
2/15/1995,43.249918,43.499961,42.500082,42.56252,46118800,1.415618
2/14/1995,43.75,44.124918,42.624961,42.937441,41403600,1.428088
2/13/1995,43.499961,44.500121,43.249918,43.75,70842800,1.455114
2/10/1995,43.625121,44.18736,43.375082,43.75,87740800,1.451118
2/9/1995,42.124879,43.874879,42.124879,43.625121,118848800,1.446976
2/8/1995,41.000121,42.374918,40.874961,42.31248,100716000,1.403438
2/7/1995,40.374879,41.000121,39.999961,40.81252,50400000,1.353687
2/6/1995,40.750082,40.750082,39.499879,40.500039,60757200,1.343322
2/3/1995,42,42.124879,40.374879,40.500039,79802800,1.343322
2/2/1995,40.125121,41.875121,40.125121,41.625082,50895600,1.380638
2/1/1995,40.750082,40.750082,39.875082,40.125121,39592000,1.330887
1/31/1995,40.500039,40.874961,39.999961,40.374879,53194400,1.339171
1/30/1995,40.125121,40.500039,39.875082,40.125121,57646400,1.330887
1/27/1995,39.875082,40.374879,39.000082,39.875082,74642400,1.322593
1/26/1995,40.874961,41.499918,39.250121,39.499879,61597200,1.310149
1/25/1995,39.499879,42,39.499879,40.984159,129267600,1.35938
1/24/1995,42.250039,42.374918,41.375039,41.625082,54524400,1.380638
1/23/1995,41.875121,42.624961,41.000121,42.250039,99635200,1.401367
1/20/1995,46.999961,46.999961,42.500082,42.624961,250090400,1.413803
1/19/1995,45.5,46.000082,44.999918,45.874918,78573600,1.521599
1/18/1995,44.999918,45.624879,44.749879,45.624879,31914400,1.513305
1/17/1995,44.500121,45.5,44.124918,44.999918,82527200,1.492576
1/16/1995,44.875039,45.249961,44.250082,44.500121,47244400,1.475999
1/13/1995,46.124961,46.124961,44.374961,44.875039,87844400,1.488434
1/12/1995,46.124961,46.375,44.749879,45.375121,137944800,1.505021
1/11/1995,43.75,48.062559,42.687399,46.749918,218456000,1.550621
1/10/1995,41.249879,44.000039,41.249879,43.687559,153697600,1.449047
1/9/1995,41.625082,41.875121,41.000121,41.203119,68521600,1.366642
1/6/1995,41.625082,43.125039,41.125,42,269155600,1.393074
1/5/1995,39.250121,39.375,38.750039,38.874918,18410000,1.28942
1/4/1995,38.624879,39.625039,38.624879,39.375,39670400,1.306007
1/3/1995,38.874918,38.874918,37.875039,38.375121,25967200,1.272842
12/30/1994,39.375,39.875082,38.750039,39.000082,18272800,1.293571
12/29/1994,39.250121,39.875082,39.124961,39.499879,30335200,1.310149
12/28/1994,39.124961,39.250121,38.249961,39.124961,22290800,1.297713
12/27/1994,39.250121,39.749918,38.874918,39.124961,20479200,1.297713
12/23/1994,38.5,39.375,38.5,38.874918,23472400,1.28942
12/22/1994,38.5,38.874918,38.249961,38.624879,33269600,1.281126
12/21/1994,37.875039,38.5,37.500121,38.375121,39359600,1.272842
12/20/1994,39.124961,39.250121,38.375121,38.5,43786400,1.276984
12/19/1994,37.250082,39.375,37.250082,39.124961,83204800,1.297713
12/16/1994,37.250082,37.749879,36.75,37.250082,44945600,1.235526
12/15/1994,37.999918,38.375121,36.874879,37.124918,56898800,1.231375
12/14/1994,36.499961,38.125082,36.499961,37.875039,77856800,1.256255
12/13/1994,36.625121,36.937601,36.249918,36.375082,29800400,1.206504
12/12/1994,36.375082,36.75,35.500082,36.499961,56019600,1.210646
12/9/1994,35.875,36.375082,34.749961,36.249918,65181200,1.202353
12/8/1994,36.874879,37.000039,35.750121,35.875,42464800,1.189917
12/7/1994,37.500121,37.812601,36.062601,36.625121,34325200,1.214797
12/6/1994,37.000039,38.375121,36.874879,37.562559,59522400,1.245891
12/5/1994,36.499961,37.374961,36.125039,37.18736,45068800,1.233446
12/2/1994,36.499961,36.75,35.624961,36.562399,43064000,1.212717
12/1/1994,37.000039,37.625,35.999879,36.18748,77330400,1.200282
11/30/1994,38.375121,39.375,37.000039,37.250082,78008000,1.235526
11/29/1994,37.999918,38.5,37.749879,38.249961,36033200,1.268691
11/28/1994,37.625,38.249961,37.31252,37.812601,34669600,1.254184
11/25/1994,36.874879,37.749879,36.75,37.749879,21056000,1.252104
11/23/1994,37.000039,37.875039,36.375082,36.874879,81953200,1.223081
11/22/1994,37.749879,39.124961,37.250082,37.374961,56084000,1.239668
11/21/1994,39.999961,40.25,37.999918,38.125082,50649200,1.264549
11/18/1994,39.999961,40.500039,39.625039,39.999961,36758400,1.326736
11/17/1994,40.874961,41.000121,39.875082,39.999961,37609600,1.322751
11/16/1994,40.750082,41.56264,40.624918,40.937399,46849600,1.353751
11/15/1994,42.500082,42.999879,41.249879,41.375039,41904800,1.368224
11/14/1994,41.249879,42.750121,41.249879,42.500082,34907600,1.405427
11/11/1994,41.249879,41.499918,41.000121,41.125,15568000,1.359955
11/10/1994,41.749961,41.875121,41.000121,41.312601,38245200,1.366159
11/9/1994,42.750121,42.999879,41.000121,41.625082,101584000,1.376492
11/8/1994,40.624918,42.624961,40.25,42.250039,87242400,1.397159
11/7/1994,40.374879,41.249879,40.125121,40.750082,28260400,1.347557
11/4/1994,41.499918,41.625082,39.999961,40.374879,48011600,1.335149
11/3/1994,41.749961,42,41.000121,41.499918,27630400,1.372353
11/2/1994,43.125039,43.249918,41.375039,41.375039,54686800,1.368224
11/1/1994,42.875,43.48428,42.374918,43.125039,54524400,1.426094
10/31/1994,42,43.375082,41.499918,43.18748,88975600,1.428159
10/28/1994,42.374918,42.875,41.749961,42.124879,68331200,1.39302
10/27/1994,43.249918,43.75,42.500082,42.750121,39852400,1.413696
10/26/1994,42.624961,43.2656,42.624961,43.249918,49193200,1.430224
10/25/1994,41.625082,42.624961,41.499918,42.624961,75370400,1.409557
10/24/1994,42.750121,43.125039,41.875121,42.250039,51125200,1.397159
10/21/1994,40.750082,42.750121,40.750082,42.624961,80676400,1.409557
10/20/1994,41.249879,41.812399,40.500039,41.000121,54535600,1.355825
10/19/1994,41.000121,42.124879,41.000121,41.249879,87771600,1.364085
10/18/1994,40.624918,41.625082,40.500039,41.249879,117171600,1.364085
10/17/1994,40.874961,41.499918,38.874918,39.749918,75997600,1.314483
10/14/1994,41.499918,42,40.874961,41.125,44013200,1.359955
10/13/1994,42.624961,42.875,40.624918,41.125,131325600,1.359955
10/12/1994,39.625039,42.624961,39.124961,42.124879,149329600,1.39302
10/11/1994,41.375039,41.875121,39.375,39.625039,210576800,1.310353
10/10/1994,37.124918,39.625039,37.000039,38.874918,130852400,1.285548
10/7/1994,36.125039,37.06248,35.500082,37.000039,91098000,1.223548
10/6/1994,37.374961,37.484159,35.999879,36.249918,131728800,1.198742
10/5/1994,33.624918,38.125082,33.374879,37.875039,177450000,1.252483
10/4/1994,33.25,34.000121,32.999961,33.750082,40597200,1.116075
10/3/1994,33.624918,33.750082,32.499879,33.125121,32398800,1.095409
9/30/1994,34.125,34.499918,33.624918,33.68736,17925600,1.114001
9/29/1994,33.750082,34.375039,33.374879,34.125,27344800,1.128473
9/28/1994,34.000121,34.375039,33.624918,33.874961,20316800,1.120205
9/27/1994,33.750082,34.125,33.374879,33.874961,27272000,1.120205
9/26/1994,33.874961,34.499918,33.624918,33.937399,35425600,1.12227
9/23/1994,33.874961,34.499918,33.874961,33.937399,33219200,1.12227
9/22/1994,34.249879,34.249879,33.624918,33.874961,36559600,1.120205
9/21/1994,34.499918,34.625082,33.750082,34.125,58710400,1.128473
9/20/1994,35.124879,35.374918,34.375039,34.56264,49313600,1.142946
9/19/1994,36.375082,36.75,35.500082,35.500082,43587600,1.173946
9/16/1994,35.875,37.250082,35.500082,36.375082,91036400,1.202881
9/15/1994,35.124879,36.125039,35.124879,35.999879,64738800,1.190473
9/14/1994,35.624961,35.750121,35,35.124879,24771600,1.161538
9/13/1994,35.750121,36.249918,35.624961,35.812559,26056800,1.184279
9/12/1994,35.624961,35.750121,35.374918,35.750121,22635200,1.182214
9/9/1994,35.750121,35.999879,35.374918,35.750121,39309200,1.182214
9/8/1994,35.999879,36.249918,35.624961,36.125039,39709600,1.194612
9/7/1994,35.624961,36.625121,35.374918,36.125039,50974000,1.194612
9/6/1994,35.250039,35.624961,35,35.56252,22856400,1.17601
9/2/1994,35.250039,35.500082,35,35.374918,25326000,1.169807
9/1/1994,35.374918,35.750121,34.625082,35,51072000,1.157409
8/31/1994,35.999879,37.374961,35.750121,36.18748,87959200,1.196677
8/30/1994,35.250039,36.375082,35.124879,36.249918,45519600,1.198742
8/29/1994,35.750121,36.125039,35.250039,35.374918,38026800,1.169807
8/26/1994,35.250039,36.125039,35.250039,35.750121,51049600,1.182214
8/25/1994,34.249879,36.375082,34.249879,35.062441,74698400,1.159473
8/24/1994,34.749961,35,34.375039,34.875121,42896000,1.153279
8/23/1994,34.875121,35.875,34.749961,35,53611600,1.157409
8/22/1994,34.749961,35,34.625082,34.875121,38105200,1.153279
8/19/1994,34.749961,35,34.249879,34.875121,32636800,1.153279
8/18/1994,34.749961,35.250039,34.499918,34.625082,51564800,1.14501
8/17/1994,34.875121,35.374918,34.625082,35,71545600,1.157409
8/16/1994,34.375039,34.749961,34.000121,34.749961,38934000,1.14914
8/15/1994,34.749961,35,34.249879,34.625082,30018800,1.14501
8/12/1994,34.375039,35.124879,33.874961,34.749961,44912000,1.145168
8/11/1994,34.249879,35.124879,33.874961,34.312601,74522000,1.130755
8/10/1994,33.624918,34.875121,33.25,34.625082,63392000,1.141053
8/9/1994,33.500039,33.874961,33.125121,33.624918,19650400,1.108093
8/8/1994,33.125121,34.000121,32.999961,33.750082,35319200,1.112217
8/5/1994,32.875082,33.374879,32.875082,33.25,21753200,1.095737
8/4/1994,33.125121,33.750082,33.125121,33.25,46188800,1.095737
8/3/1994,32.749918,33.25,32.124961,33.125121,56711200,1.091622
8/2/1994,33.500039,33.624918,32.375,32.562601,67390400,1.073084
8/1/1994,33.624918,33.750082,32.749918,33.374879,57318800,1.099853
7/29/1994,31.874918,34.000121,31.874918,33.68736,138941600,1.11015
7/28/1994,30.999918,32.124961,30.875039,31.874918,61328400,1.050422
7/27/1994,31.249961,31.375121,30.625,31.06264,33446000,1.023654
7/26/1994,31.750039,32.000082,31.125082,31.375121,47202400,1.033952
7/25/1994,31.125082,31.874918,30.749879,31.687601,105663600,1.044249
7/22/1994,31.624879,31.968719,30.000039,30.999918,196644000,1.021587
7/21/1994,26.62492,28.500082,26.500041,28,72368800,0.922726
7/20/1994,27.375041,27.62508,26.374879,26.62492,54342400,0.877411
7/19/1994,28.624961,28.750121,27.375041,27.68752,29092000,0.912429
7/18/1994,28.124879,28.999879,28,28.374918,19107200,0.935081
7/15/1994,28.234361,28.624961,27.49992,28.250039,23741200,0.930966
7/14/1994,29.625121,29.75,28.250039,28.624961,45166800,0.943321
7/13/1994,28.500082,30.250082,28.500082,29.687559,112565600,0.978339
7/12/1994,27.000121,28.43736,26.374879,28.374918,60578000,0.935081
7/11/1994,27.125,27.375041,26.62492,27.000121,26605600,0.889776
7/8/1994,26.500041,27.62508,26.500041,27.06256,52057600,0.891833
7/7/1994,25.87508,27.000121,25.499879,26.81252,42537600,0.883593
7/6/1994,26.25,26.500041,25.999959,26.125121,24346000,0.86094
7/5/1994,25.625041,26.75008,25.625041,26.500041,21462000,0.873296
7/1/1994,26.374879,26.500041,25.375,25.74992,44819600,0.848576
6/30/1994,26.25,26.874959,26.25,26.500041,25432400,0.873296
6/29/1994,26.75008,27.125,25.87508,26.125121,33891200,0.86094
6/28/1994,26.25,27.125,25.625041,26.75008,43556800,0.881536
6/27/1994,25.250121,26.25,24.624879,26.25,63988400,0.865056
6/24/1994,25.124959,26.125121,24.750041,25.60936,73214400,0.843944
6/23/1994,26.25,26.25,24.87492,25.124959,50974000,0.827981
6/22/1994,26.25,26.75008,25.999959,26.25,28464800,0.865056
6/21/1994,26.874959,27.249879,25.74992,25.999959,60818800,0.856816
6/20/1994,26.25,27.249879,25.999959,27.125,49974400,0.893891
6/17/1994,25.999959,26.75008,25.87508,26.500041,56123200,0.873296
6/16/1994,27.749959,27.749959,26.125121,26.374879,54555200,0.869171
6/15/1994,27.000121,28,26.874959,27.812401,39869200,0.916544
6/14/1994,27.249879,27.375041,26.62492,27.06256,38589600,0.891833
6/13/1994,26.374879,27.18744,26.374879,27.000121,23226000,0.889776
6/10/1994,27.125,27.375041,26.374879,26.500041,35683200,0.873296
6/9/1994,25.625041,27.000121,25.499879,27.000121,73382400,0.889776
6/8/1994,27.49992,27.62508,25.999959,26.125121,68541200,0.86094
6/7/1994,27.249879,27.749959,27.249879,27.49992,35061600,0.906246
6/6/1994,27.49992,27.749959,27.000121,27.375041,31508400,0.902131
6/3/1994,27.125,28,26.75008,27.62508,88421200,0.910371
6/2/1994,28.374918,28.500082,27.125,27.375041,96230400,0.902131
6/1/1994,28.500082,28.624961,27.875121,28.250039,96440400,0.930966
5/31/1994,29.499961,29.499961,28.500082,29.249918,64349600,0.963917
5/27/1994,30.250082,30.749879,29.499961,29.937601,27171200,0.986579
5/26/1994,31.5,31.5,30.250082,30.500121,18258800,1.001158
5/25/1994,30.250082,31.750039,30.000039,31.249961,34028400,1.025771
5/24/1994,30.999918,31.249961,30.250082,30.749879,31612000,1.009356
5/23/1994,30.999918,31.249961,30.000039,30.500121,29988000,1.001158
5/20/1994,31.750039,32.250121,30.999918,31.06264,24536400,1.019622
5/19/1994,30.749879,32.499879,30.500121,32.124961,68395600,1.054493
5/18/1994,29.75,30.749879,29.249918,30.625,30965200,1.005257
5/17/1994,29.75,29.75,28.750121,29.375082,45026800,0.964229
5/16/1994,30.000039,30.500121,29.499961,29.499961,33846400,0.968328
5/13/1994,29.75,30.500121,29.249918,30.000039,23153200,0.984743
5/12/1994,30.500121,30.749879,29.499961,29.687559,26776400,0.974486
5/11/1994,30.999918,31.5,29.75,30.250082,36380400,0.99295
5/10/1994,31.750039,32.000082,30.999918,30.999918,36710800,1.017564
5/9/1994,32.250121,32.499879,30.749879,31.249961,35117600,1.025771
5/6/1994,32.250121,32.749918,31.249961,32.312559,46944800,1.060651
5/5/1994,33.25,33.750082,32.250121,32.875082,72083200,1.079115
5/4/1994,30.999918,33.25,30.500121,32.999961,91039200,1.083214
5/3/1994,30.999918,31.249961,29.499961,30.250082,33224800,0.99295
5/2/1994,30.000039,31.249961,30.000039,30.999918,30805600,1.017564
4/29/1994,30.000039,30.500121,29.75,30.000039,23696400,0.984743
4/28/1994,30.999918,31.249961,29.75,30.250082,25118800,0.99295
4/26/1994,31.5,31.5,30.999918,31.249961,41056400,1.025771
4/25/1994,29.75,30.999918,29.499961,30.999918,89810000,1.017564
4/22/1994,31.249961,32.000082,28.500082,29.75,174456800,0.976535
4/21/1994,28.500082,30.500121,27.000121,29.625121,102634000,0.972436
4/20/1994,29.249918,30.000039,28,28.250039,70462000,0.9273
4/19/1994,29.75,30.000039,28.500082,28.999879,41563200,0.951913
4/18/1994,30.500121,30.500121,29.249918,29.625121,57573600,0.972436
4/15/1994,31.249961,31.5,30.000039,30.250082,47087600,0.99295
4/14/1994,30.500121,31.750039,30.000039,31.5,55498800,1.033979
4/13/1994,32.250121,32.499879,31.249961,31.750039,58284800,1.042186
4/12/1994,33.374879,33.374879,31.750039,32.000082,34207600,1.050394
4/11/1994,33.500039,33.500039,32.499879,33.500039,26706400,1.099629
4/8/1994,33.750082,34.000121,33.25,33.500039,44212000,1.099629
4/7/1994,33.500039,33.750082,32.749918,33.374879,19342400,1.095521
4/6/1994,34.000121,34.000121,32.749918,33.500039,32272800,1.099629
4/5/1994,33.750082,34.249879,33.500039,33.500039,24474800,1.099629
4/4/1994,32.250121,33.25,31.750039,33.25,42075600,1.091422
3/31/1994,32.499879,33.500039,31.5,33.25,52264800,1.091422
3/30/1994,32.499879,33.25,31.750039,32.499879,42456400,1.066799
3/29/1994,33.25,33.750082,32.250121,32.749918,53379200,1.075007
3/28/1994,32.999961,34.000121,32.749918,33.25,70644000,1.091422
3/25/1994,34.749961,34.749961,32.749918,32.749918,85909600,1.075007
3/24/1994,35.124879,35.250039,34.000121,34.625082,47023200,1.136559
3/23/1994,35.250039,35.500082,34.249879,35.124879,54171600,1.152964
3/22/1994,35.250039,35.500082,34.499918,35,60706800,1.148865
3/21/1994,36.375082,36.499961,35.250039,35.500082,61628000,1.16528
3/18/1994,36.75,36.75,35.750121,36.375082,55918800,1.194002
3/17/1994,36.75,37.000039,36.249918,36.499961,39057200,1.198101
3/16/1994,37.500121,37.749879,36.499961,36.75,36792000,1.206308
3/15/1994,38.249961,38.249961,37.250082,37.625,51136400,1.23503
3/14/1994,38.5,38.5,37.749879,38.125082,110426400,1.251445
3/11/1994,37.000039,37.749879,36.75,37.250082,40460000,1.222724
3/10/1994,37.250082,37.625,36.75,37.250082,35940800,1.222724
3/9/1994,36.625121,37.500121,35.999879,37.500121,62134800,1.230931
3/8/1994,37.999918,37.999918,36.75,37.000039,46513600,1.214516
3/7/1994,37.000039,38.125082,36.75,37.875039,77599200,1.243238
3/4/1994,35.999879,37.500121,35.750121,36.75,56711200,1.206308
3/3/1994,35.750121,36.249918,35.500082,35.750121,47118400,1.173488
3/2/1994,35.250039,36.249918,34.749961,35.624961,73536400,1.169379
3/1/1994,36.75,36.75,35.750121,36.249918,52967600,1.189893
2/28/1994,36.249918,37.000039,35.999879,36.499961,30956800,1.198101
